velocity
407.8254313592481
3.1430140083743954
59.66974353095141
180.794716784589
238.31887761153513
12.055497169756578
143.37281111368512
148.0627109780811
127.76037239966062
24.138928545720717
367.4978110613152
76.90825833251274
80.22860081808331
98.22149050820437
151.00899080868652
48.45524029024531
89.82293837555235
187.22710361349775
26.027398747825405
83.46448981428902
11.247872055955746
68.74445329368739
103.04121259822487
18.388780870583886
84.62689553950791
443.0060021073162
21.075968996867815
137.5800725249234
6.360368287336995
9.29523436337859
11.712595963580599
28.039488723805718
33.52527045953579
138.25839815525916
96.33639387578398
10.491862437857025
66.86959261042529
91.77814300305734
25.33856237783685
5.415152209469616
97.36750031967999
74.71363230323306
123.14742379144225
70.92587673577164
36.0887793187205
86.14755733337141
32.44505673157523
127.90413046981625
23.86582186329164
224.96050058679816
136.67342773205343
24.43161475636077
23.188546579277784
24.08669322050035
23.62408627733755
148.21046213632144
40.15034693799757
16.80215462697518
37.808628155666234
65.91845564941792
282.0891857325034
101.82740380839292
23.843577252193704
110.43992188339313
97.34299492282804
79.03415901846354
49.817186964030704
93.19274046409167
115.88102260618648
136.3876304113672
10.817806714543881
128.8797101136338
135.31192975874478
41.40973745311171
227.57712001330017
159.95824728440337
296.23131180317563
